case_id,resource,activity_name,start_timestamp,end_timestamp,agent
416,Clerk-000001,Check credit history,2023-03-17 08:08:27.787000+00:00,2023-03-17 08:14:59.798000+00:00,0
416,Loan Officer-000004,Assess loan risk,2023-03-17 08:53:10.444000+00:00,2023-03-17 09:13:10.444000+00:00,16
416,Loan Officer-000002,Design loan offer,2023-03-17 09:13:10.444000+00:00,2023-03-17 09:13:37.784000+00:00,13
416,Senior Officer-000002,Approve loan offer,2023-03-17 09:13:37.784000+00:00,2023-03-17 09:33:37.784000+00:00,17
416,Clerk-000008,Cancel application,2023-03-17 09:33:37.784000+00:00,2023-03-17 09:38:37.784000+00:00,12
417,Clerk-000002,Check application form completeness,2023-03-17 08:30:00+00:00,2023-03-17 08:58:51.920000+00:00,1
417,AML Investigator-000002,AML check,2023-03-17 08:58:51.920000+00:00,2023-03-17 10:32:25.311000+00:00,7
417,Clerk-000005,Check credit history,2023-03-17 08:58:51.920000+00:00,2023-03-17 09:01:37.044000+00:00,8
417,Appraiser-000002,Appraise property,2023-03-17 08:58:51.920000+00:00,2023-03-17 09:01:12.206000+00:00,6
417,Loan Officer-000004,Assess loan risk,2023-03-17 10:32:25.311000+00:00,2023-03-17 10:52:25.311000+00:00,16
417,Loan Officer-000001,Design loan offer,2023-03-17 10:52:25.311000+00:00,2023-03-17 11:01:29.943000+00:00,11
417,Senior Officer-000002,Approve loan offer,2023-03-17 11:01:29.943000+00:00,2023-03-17 11:21:29.943000+00:00,17
417,Clerk-000002,Cancel application,2023-03-17 11:21:29.943000+00:00,2023-03-17 11:26:29.943000+00:00,1
418,Clerk-000004,Check application form completeness,2023-03-17 09:00:00+00:00,2023-03-17 09:09:27.752000+00:00,5
418,Clerk-000003,Check credit history,2023-03-17 09:09:27.752000+00:00,2023-03-17 09:24:53.302000+00:00,4
418,Appraiser-000001,Appraise property,2023-03-17 09:09:27.752000+00:00,2023-03-17 09:25:28.639000+00:00,3
418,AML Investigator-000001,AML check,2023-03-17 09:09:27.752000+00:00,2023-03-17 09:28:42.193000+00:00,2
418,Loan Officer-000003,Assess loan risk,2023-03-17 09:28:42.193000+00:00,2023-03-17 09:48:42.193000+00:00,15
418,Loan Officer-000001,Design loan offer,2023-03-17 09:48:42.193000+00:00,2023-03-17 10:07:32.928000+00:00,11
418,Senior Officer-000001,Approve loan offer,2023-03-17 10:07:32.928000+00:00,2023-03-17 10:27:32.928000+00:00,14
418,Clerk-000007,Cancel application,2023-03-17 10:27:32.928000+00:00,2023-03-17 10:32:32.928000+00:00,10
419,Clerk-000001,Check application form completeness,2023-03-17 09:30:00+00:00,2023-03-17 09:44:04.937000+00:00,0
419,AML Investigator-000001,AML check,2023-03-17 09:44:04.937000+00:00,2023-03-17 10:46:11.388000+00:00,2
419,Clerk-000002,Check credit history,2023-03-17 09:44:04.937000+00:00,2023-03-17 10:09:31.236000+00:00,1
419,Appraiser-000002,Appraise property,2023-03-17 09:44:04.937000+00:00,2023-03-17 09:57:07.650000+00:00,6
419,Loan Officer-000003,Assess loan risk,2023-03-17 10:46:11.388000+00:00,2023-03-17 11:06:11.388000+00:00,15
419,Loan Officer-000001,Design loan offer,2023-03-17 11:06:11.388000+00:00,2023-03-17 11:08:05.205000+00:00,11
419,Senior Officer-000001,Approve loan offer,2023-03-17 11:08:05.205000+00:00,2023-03-17 11:28:05.205000+00:00,14
419,Clerk-000004,Approve application,2023-03-17 11:28:05.205000+00:00,2023-03-17 11:33:05.205000+00:00,5
420,Clerk-000004,Check application form completeness,2023-03-17 10:00:00+00:00,2023-03-17 10:18:29.746000+00:00,5
420,Clerk-000003,Check credit history,2023-03-17 10:18:29.746000+00:00,2023-03-17 10:49:53.116000+00:00,4
420,Appraiser-000002,Appraise property,2023-03-17 10:18:29.746000+00:00,2023-03-17 11:24:17.870000+00:00,6
420,AML Investigator-000002,AML check,2023-03-17 10:42:41.218000+00:00,2023-03-17 11:10:33.731000+00:00,7
420,Loan Officer-000002,Assess loan risk,2023-03-17 11:24:17.870000+00:00,2023-03-17 11:44:17.870000+00:00,13
420,Loan Officer-000003,Design loan offer,2023-03-17 11:44:17.870000+00:00,2023-03-17 11:47:36.063000+00:00,15
420,Senior Officer-000001,Approve loan offer,2023-03-17 11:47:36.063000+00:00,2023-03-17 12:07:36.063000+00:00,14
420,Clerk-000004,Approve application,2023-03-17 12:07:36.063000+00:00,2023-03-17 12:12:36.063000+00:00,5
421,Clerk-000008,Check application form completeness,2023-03-17 10:30:00+00:00,2023-03-17 11:41:37.063000+00:00,12
421,Appraiser-000001,Appraise property,2023-03-17 11:41:37.063000+00:00,2023-03-17 12:12:21.752000+00:00,3
421,AML Investigator-000001,AML check,2023-03-17 11:41:37.063000+00:00,2023-03-17 12:07:53.493000+00:00,2
421,Clerk-000003,Check credit history,2023-03-17 11:41:37.063000+00:00,2023-03-17 11:51:20.135000+00:00,4
421,Loan Officer-000001,Assess loan risk,2023-03-17 12:12:21.752000+00:00,2023-03-17 12:32:21.752000+00:00,11
421,Loan Officer-000004,Design loan offer,2023-03-17 12:32:21.752000+00:00,2023-03-17 12:35:41.473000+00:00,16
421,Senior Officer-000002,Approve loan offer,2023-03-17 12:35:41.473000+00:00,2023-03-17 12:55:41.473000+00:00,17
421,Clerk-000001,Approve application,2023-03-17 12:55:41.473000+00:00,2023-03-17 13:00:41.473000+00:00,0
422,Clerk-000001,Check application form completeness,2023-03-17 11:00:00+00:00,2023-03-17 11:06:52.104000+00:00,0
422,Clerk-000006,Return application back to applicant,2023-03-17 11:06:52.104000+00:00,2023-03-17 11:11:52.104000+00:00,9
422,Applicant-000001,Applicant completes form,2023-03-17 11:11:52.104000+00:00,2023-03-17 12:11:52.104000+00:00,18
422,Clerk-000008,Check application form completeness,2023-03-17 12:11:52.104000+00:00,2023-03-17 12:21:00.518000+00:00,12
422,AML Investigator-000001,AML check,2023-03-17 12:21:00.518000+00:00,2023-03-17 13:11:13.850000+00:00,2
422,Clerk-000005,Check credit history,2023-03-17 12:21:00.518000+00:00,2023-03-17 12:23:03.649000+00:00,8
422,Appraiser-000002,Appraise property,2023-03-17 12:43:52.305000+00:00,2023-03-17 12:50:32.607000+00:00,6
422,Loan Officer-000003,Assess loan risk,2023-03-17 13:11:13.850000+00:00,2023-03-17 13:31:13.850000+00:00,15
422,Loan Officer-000001,Design loan offer,2023-03-17 13:31:13.850000+00:00,2023-03-17 13:32:18.968000+00:00,11
422,Senior Officer-000001,Approve loan offer,2023-03-17 13:32:18.968000+00:00,2023-03-17 13:52:18.968000+00:00,14
422,Clerk-000005,Cancel application,2023-03-17 13:52:18.968000+00:00,2023-03-17 13:57:18.968000+00:00,8
423,Clerk-000007,Check application form completeness,2023-03-17 11:30:00+00:00,2023-03-17 11:49:13.491000+00:00,10
423,AML Investigator-000002,AML check,2023-03-17 11:49:13.491000+00:00,2023-03-17 12:06:28.661000+00:00,7
423,Clerk-000001,Check credit history,2023-03-17 11:49:13.491000+00:00,2023-03-17 12:01:14.693000+00:00,0
423,Appraiser-000002,Appraise property,2023-03-17 11:49:13.491000+00:00,2023-03-17 12:43:52.305000+00:00,6
423,Loan Officer-000002,Assess loan risk,2023-03-17 12:43:52.305000+00:00,2023-03-17 13:03:52.305000+00:00,13
423,Clerk-000002,Reject application,2023-03-17 13:03:52.305000+00:00,2023-03-17 13:13:52.305000+00:00,1
424,Clerk-000006,Check application form completeness,2023-03-17 12:00:00+00:00,2023-03-17 12:03:06.370000+00:00,9
424,Clerk-000002,Check credit history,2023-03-17 12:03:06.370000+00:00,2023-03-17 12:10:51.448000+00:00,1
424,AML Investigator-000002,AML check,2023-03-17 12:06:28.661000+00:00,2023-03-17 12:23:14.679000+00:00,7
424,Appraiser-000001,Appraise property,2023-03-17 12:12:21.752000+00:00,2023-03-17 13:41:51.253000+00:00,3
424,Loan Officer-000002,Assess loan risk,2023-03-17 13:41:51.253000+00:00,2023-03-17 14:01:51.253000+00:00,13
424,Clerk-000001,Reject application,2023-03-17 14:01:51.253000+00:00,2023-03-17 14:11:51.253000+00:00,0
425,Clerk-000007,Check application form completeness,2023-03-17 12:30:00+00:00,2023-03-17 12:32:13.521000+00:00,10
425,AML Investigator-000002,AML check,2023-03-17 12:32:13.521000+00:00,2023-03-17 12:58:58.644000+00:00,7
425,Clerk-000003,Check credit history,2023-03-17 12:32:13.521000+00:00,2023-03-17 12:37:00.740000+00:00,4
425,Appraiser-000002,Appraise property,2023-03-17 12:50:32.607000+00:00,2023-03-17 13:39:55.226000+00:00,6
425,Loan Officer-000004,Assess loan risk,2023-03-17 13:39:55.226000+00:00,2023-03-17 13:59:55.226000+00:00,16
425,Clerk-000007,Reject application,2023-03-17 13:59:55.226000+00:00,2023-03-17 14:09:55.226000+00:00,10
426,Clerk-000006,Check application form completeness,2023-03-17 13:00:00+00:00,2023-03-17 13:23:06.260000+00:00,9
426,AML Investigator-000002,AML check,2023-03-17 13:23:06.260000+00:00,2023-03-17 13:26:29.086000+00:00,7
426,Clerk-000004,Check credit history,2023-03-17 13:23:06.260000+00:00,2023-03-17 13:26:21.845000+00:00,5
426,Appraiser-000002,Appraise property,2023-03-17 13:39:55.226000+00:00,2023-03-17 13:50:16.008000+00:00,6
426,Loan Officer-000003,Assess loan risk,2023-03-17 13:50:16.008000+00:00,2023-03-17 14:10:16.008000+00:00,15
426,Loan Officer-000001,Design loan offer,2023-03-17 14:10:16.008000+00:00,2023-03-17 14:26:02.939000+00:00,11
426,Senior Officer-000002,Approve loan offer,2023-03-17 14:26:02.939000+00:00,2023-03-17 14:46:02.939000+00:00,17
426,Clerk-000005,Approve application,2023-03-17 14:46:02.939000+00:00,2023-03-17 14:51:02.939000+00:00,8
427,Clerk-000008,Check application form completeness,2023-03-17 13:30:00+00:00,2023-03-17 14:24:43.721000+00:00,12
427,Appraiser-000001,Appraise property,2023-03-17 14:24:43.721000+00:00,2023-03-17 14:46:05.756000+00:00,3
427,AML Investigator-000001,AML check,2023-03-17 14:24:43.721000+00:00,2023-03-17 14:53:40.336000+00:00,2
427,Clerk-000002,Check credit history,2023-03-17 14:24:43.721000+00:00,2023-03-20 07:57:51.685000+00:00,1
427,Loan Officer-000001,Assess loan risk,2023-03-20 07:57:51.685000+00:00,2023-03-20 08:17:51.685000+00:00,11
427,Loan Officer-000002,Design loan offer,2023-03-20 08:17:51.685000+00:00,2023-03-20 08:26:50.937000+00:00,13
427,Senior Officer-000001,Approve loan offer,2023-03-20 08:26:50.937000+00:00,2023-03-20 08:46:50.937000+00:00,14
427,Clerk-000002,Cancel application,2023-03-20 08:46:50.937000+00:00,2023-03-20 08:51:50.937000+00:00,1
428,Clerk-000003,Check application form completeness,2023-03-17 14:00:00+00:00,2023-03-17 14:43:49.426000+00:00,4
428,Appraiser-000002,Appraise property,2023-03-17 14:43:49.426000+00:00,2023-03-20 07:02:35.857000+00:00,6
428,AML Investigator-000002,AML check,2023-03-17 14:43:49.426000+00:00,2023-03-20 07:05:14.690000+00:00,7
428,Clerk-000004,Check credit history,2023-03-17 14:43:49.426000+00:00,2023-03-20 07:25:30.578000+00:00,5
428,Loan Officer-000004,Assess loan risk,2023-03-20 07:25:30.578000+00:00,2023-03-20 07:45:30.578000+00:00,16
428,Loan Officer-000002,Design loan offer,2023-03-20 07:45:30.578000+00:00,2023-03-20 07:49:21.379000+00:00,13
428,Senior Officer-000001,Approve loan offer,2023-03-20 07:49:21.379000+00:00,2023-03-20 08:09:21.379000+00:00,14
428,Clerk-000006,Approve application,2023-03-20 08:09:21.379000+00:00,2023-03-20 08:14:21.379000+00:00,9
429,Clerk-000006,Check application form completeness,2023-03-17 14:30:00+00:00,2023-03-20 07:30:18.217000+00:00,9
429,Appraiser-000002,Appraise property,2023-03-20 07:30:18.217000+00:00,2023-03-20 08:15:14.070000+00:00,6
429,AML Investigator-000002,AML check,2023-03-20 07:30:18.217000+00:00,2023-03-20 08:38:52.905000+00:00,7
429,Clerk-000003,Check credit history,2023-03-20 07:30:18.217000+00:00,2023-03-20 08:38:30.465000+00:00,4
429,Loan Officer-000003,Assess loan risk,2023-03-20 08:38:52.905000+00:00,2023-03-20 08:58:52.905000+00:00,15
429,Loan Officer-000001,Design loan offer,2023-03-20 08:58:52.905000+00:00,2023-03-20 09:07:17.860000+00:00,11
429,Senior Officer-000002,Approve loan offer,2023-03-20 09:07:17.860000+00:00,2023-03-20 09:27:17.860000+00:00,17
429,Clerk-000005,Cancel application,2023-03-20 09:27:17.860000+00:00,2023-03-20 09:32:17.860000+00:00,8
430,Clerk-000007,Check application form completeness,2023-03-17 15:00:00+00:00,2023-03-20 07:10:31.213000+00:00,10
430,AML Investigator-000001,AML check,2023-03-20 07:10:31.213000+00:00,2023-03-20 07:49:12.297000+00:00,2
430,Clerk-000001,Check credit history,2023-03-20 07:10:31.213000+00:00,2023-03-20 07:37:04.985000+00:00,0
430,Appraiser-000001,Appraise property,2023-03-20 07:10:31.213000+00:00,2023-03-20 07:33:26.450000+00:00,3
430,Loan Officer-000003,Assess loan risk,2023-03-20 07:49:12.297000+00:00,2023-03-20 08:09:12.297000+00:00,15
430,Loan Officer-000004,Design loan offer,2023-03-20 08:09:12.297000+00:00,2023-03-20 08:09:51.911000+00:00,16
430,Senior Officer-000002,Approve loan offer,2023-03-20 08:09:51.911000+00:00,2023-03-20 08:29:51.911000+00:00,17
430,Clerk-000001,Cancel application,2023-03-20 08:29:51.911000+00:00,2023-03-20 08:34:51.911000+00:00,0
431,Clerk-000008,Check application form completeness,2023-03-20 07:30:00+00:00,2023-03-20 07:44:06.702000+00:00,12
431,Clerk-000005,Return application back to applicant,2023-03-20 07:44:06.702000+00:00,2023-03-20 07:49:06.702000+00:00,8
431,Applicant-000001,Applicant completes form,2023-03-20 07:49:06.702000+00:00,2023-03-20 08:49:06.702000+00:00,18
431,Clerk-000007,Check application form completeness,2023-03-20 08:49:06.702000+00:00,2023-03-20 08:52:00.872000+00:00,10
431,Clerk-000006,Return application back to applicant,2023-03-20 08:52:00.872000+00:00,2023-03-20 08:57:00.872000+00:00,9
431,Applicant-000001,Applicant completes form,2023-03-20 08:57:00.872000+00:00,2023-03-20 09:57:00.872000+00:00,18
431,Clerk-000007,Check application form completeness,2023-03-20 09:57:00.872000+00:00,2023-03-20 10:00:57.352000+00:00,10
431,AML Investigator-000002,AML check,2023-03-20 10:00:57.352000+00:00,2023-03-20 10:39:32.028000+00:00,7
431,Clerk-000004,Check credit history,2023-03-20 10:00:57.352000+00:00,2023-03-20 10:25:58.999000+00:00,5
431,Appraiser-000001,Appraise property,2023-03-20 10:00:57.352000+00:00,2023-03-20 10:12:27.292000+00:00,3
431,Loan Officer-000004,Assess loan risk,2023-03-20 10:39:32.028000+00:00,2023-03-20 10:59:32.028000+00:00,16
431,Loan Officer-000002,Design loan offer,2023-03-20 10:59:32.028000+00:00,2023-03-20 11:09:51.737000+00:00,13
431,Senior Officer-000002,Approve loan offer,2023-03-20 11:09:51.737000+00:00,2023-03-20 11:29:51.737000+00:00,17
431,Clerk-000001,Cancel application,2023-03-20 11:29:51.737000+00:00,2023-03-20 11:34:51.737000+00:00,0
432,Clerk-000007,Check application form completeness,2023-03-20 08:00:00+00:00,2023-03-20 08:01:19.511000+00:00,10
432,Appraiser-000001,Appraise property,2023-03-20 08:01:19.511000+00:00,2023-03-20 08:10:16.029000+00:00,3
432,Clerk-000004,Check credit history,2023-03-20 08:01:19.511000+00:00,2023-03-20 09:38:09.350000+00:00,5
432,AML Investigator-000001,AML check,2023-03-20 08:01:19.511000+00:00,2023-03-20 08:02:57.004000+00:00,2
432,Loan Officer-000003,Assess loan risk,2023-03-20 09:38:09.350000+00:00,2023-03-20 09:58:09.350000+00:00,15
432,Clerk-000006,Reject application,2023-03-20 09:58:09.350000+00:00,2023-03-20 10:08:09.350000+00:00,9
433,Clerk-000008,Check application form completeness,2023-03-20 08:30:00+00:00,2023-03-20 08:33:58.494000+00:00,12
433,Appraiser-000001,Appraise property,2023-03-20 08:33:58.494000+00:00,2023-03-20 08:57:54.608000+00:00,3
433,AML Investigator-000001,AML check,2023-03-20 08:33:58.494000+00:00,2023-03-20 08:38:30.306000+00:00,2
433,Clerk-000005,Check credit history,2023-03-20 08:33:58.494000+00:00,2023-03-20 08:38:17+00:00,8
433,Loan Officer-000004,Assess loan risk,2023-03-20 08:57:54.608000+00:00,2023-03-20 09:17:54.608000+00:00,16
433,Loan Officer-000002,Design loan offer,2023-03-20 09:17:54.608000+00:00,2023-03-20 09:28:27.388000+00:00,13
433,Senior Officer-000001,Approve loan offer,2023-03-20 09:28:27.388000+00:00,2023-03-20 09:48:27.388000+00:00,14
433,Clerk-000002,Approve application,2023-03-20 09:48:27.388000+00:00,2023-03-20 09:53:27.388000+00:00,1
434,Clerk-000008,Check application form completeness,2023-03-20 09:00:00+00:00,2023-03-20 09:15:10.461000+00:00,12
434,Clerk-000001,Check credit history,2023-03-20 09:15:10.461000+00:00,2023-03-20 09:40:32.576000+00:00,0
434,Appraiser-000002,Appraise property,2023-03-20 09:15:10.461000+00:00,2023-03-20 09:23:38.081000+00:00,6
434,AML Investigator-000001,AML check,2023-03-20 09:15:10.461000+00:00,2023-03-20 09:22:59.249000+00:00,2
434,Loan Officer-000001,Assess loan risk,2023-03-20 09:40:32.576000+00:00,2023-03-20 10:00:32.576000+00:00,11
434,Clerk-000005,Reject application,2023-03-20 10:00:32.576000+00:00,2023-03-20 10:10:32.576000+00:00,8
435,Clerk-000003,Check application form completeness,2023-03-20 09:30:00+00:00,2023-03-20 10:33:44.408000+00:00,4
435,Clerk-000006,Check credit history,2023-03-20 10:33:44.408000+00:00,2023-03-20 11:44:13.655000+00:00,9
435,AML Investigator-000002,AML check,2023-03-20 10:39:32.028000+00:00,2023-03-20 11:00:10.809000+00:00,7
435,Appraiser-000002,Appraise property,2023-03-20 11:11:27.450000+00:00,2023-03-20 11:14:46.290000+00:00,6
435,Loan Officer-000001,Assess loan risk,2023-03-20 11:44:13.655000+00:00,2023-03-20 12:04:13.655000+00:00,11
435,Clerk-000005,Reject application,2023-03-20 12:04:13.655000+00:00,2023-03-20 12:14:13.655000+00:00,8
436,Clerk-000008,Check application form completeness,2023-03-20 10:00:00+00:00,2023-03-20 10:32:41.527000+00:00,12
436,Appraiser-000001,Appraise property,2023-03-20 10:32:41.527000+00:00,2023-03-20 12:09:20.021000+00:00,3
436,Clerk-000007,Check credit history,2023-03-20 10:32:41.527000+00:00,2023-03-20 10:59:41.583000+00:00,10
436,AML Investigator-000001,AML check,2023-03-20 10:32:59.881000+00:00,2023-03-20 10:45:00.980000+00:00,2
436,Loan Officer-000004,Assess loan risk,2023-03-20 12:09:20.021000+00:00,2023-03-20 12:29:20.021000+00:00,16
436,Clerk-000003,Reject application,2023-03-20 12:29:20.021000+00:00,2023-03-20 12:39:20.021000+00:00,4
437,Clerk-000001,Check application form completeness,2023-03-20 10:30:00+00:00,2023-03-20 10:32:29.454000+00:00,0
437,AML Investigator-000001,AML check,2023-03-20 10:32:29.454000+00:00,2023-03-20 10:32:59.881000+00:00,2
437,Clerk-000002,Check credit history,2023-03-20 10:32:29.454000+00:00,2023-03-20 11:00:57.435000+00:00,1
437,Appraiser-000002,Appraise property,2023-03-20 10:32:29.454000+00:00,2023-03-20 11:11:27.450000+00:00,6
437,Loan Officer-000003,Assess loan risk,2023-03-20 11:11:27.450000+00:00,2023-03-20 11:31:27.450000+00:00,15
437,Clerk-000003,Reject application,2023-03-20 11:31:27.450000+00:00,2023-03-20 11:41:27.450000+00:00,4
438,Clerk-000005,Check application form completeness,2023-03-20 11:00:00+00:00,2023-03-20 11:11:19.510000+00:00,8
438,Clerk-000004,Return application back to applicant,2023-03-20 11:11:19.510000+00:00,2023-03-20 11:16:19.510000+00:00,5
438,Applicant-000001,Applicant completes form,2023-03-20 11:16:19.510000+00:00,2023-03-20 12:16:19.510000+00:00,18
438,Clerk-000004,Check application form completeness,2023-03-20 12:16:19.510000+00:00,2023-03-20 12:35:43.266000+00:00,5
438,Appraiser-000001,Appraise property,2023-03-20 12:35:43.266000+00:00,2023-03-20 13:20:27.448000+00:00,3
438,AML Investigator-000002,AML check,2023-03-20 12:35:43.266000+00:00,2023-03-20 13:13:24.815000+00:00,7
438,Clerk-000007,Check credit history,2023-03-20 12:35:43.266000+00:00,2023-03-20 12:39:22.926000+00:00,10
438,Loan Officer-000002,Assess loan risk,2023-03-20 13:20:27.448000+00:00,2023-03-20 13:40:27.448000+00:00,13
438,Clerk-000006,Reject application,2023-03-20 13:40:27.448000+00:00,2023-03-20 13:50:27.448000+00:00,9
439,Clerk-000008,Check application form completeness,2023-03-20 11:30:00+00:00,2023-03-20 12:25:33.319000+00:00,12
439,AML Investigator-000002,AML check,2023-03-20 12:25:33.319000+00:00,2023-03-20 12:35:37.740000+00:00,7
439,Clerk-000001,Check credit history,2023-03-20 12:25:33.319000+00:00,2023-03-20 12:40:26.793000+00:00,0
439,Appraiser-000002,Appraise property,2023-03-20 12:25:33.319000+00:00,2023-03-20 13:32:18.608000+00:00,6
439,Loan Officer-000001,Assess loan risk,2023-03-20 13:32:18.608000+00:00,2023-03-20 13:52:18.608000+00:00,11
439,Clerk-000003,Reject application,2023-03-20 13:52:18.608000+00:00,2023-03-20 14:02:18.608000+00:00,4
440,Clerk-000007,Check application form completeness,2023-03-20 12:00:00+00:00,2023-03-20 12:00:41.639000+00:00,10
440,AML Investigator-000001,AML check,2023-03-20 12:00:41.639000+00:00,2023-03-20 13:42:22.785000+00:00,2
440,Clerk-000002,Check credit history,2023-03-20 12:00:41.639000+00:00,2023-03-20 12:11:14.539000+00:00,1
440,Appraiser-000002,Appraise property,2023-03-20 12:00:41.639000+00:00,2023-03-20 12:02:00.901000+00:00,6
440,Loan Officer-000004,Assess loan risk,2023-03-20 13:42:22.785000+00:00,2023-03-20 14:02:22.785000+00:00,16
440,Loan Officer-000003,Design loan offer,2023-03-20 14:02:22.785000+00:00,2023-03-20 14:11:19.323000+00:00,15
440,Senior Officer-000002,Approve loan offer,2023-03-20 14:11:19.323000+00:00,2023-03-20 14:31:19.323000+00:00,17
440,Clerk-000007,Approve application,2023-03-20 14:31:19.323000+00:00,2023-03-20 14:36:19.323000+00:00,10
441,Clerk-000006,Check application form completeness,2023-03-20 12:30:00+00:00,2023-03-20 12:38:29.840000+00:00,9
441,Clerk-000002,Check credit history,2023-03-20 12:38:29.840000+00:00,2023-03-20 12:48:39.216000+00:00,1
441,AML Investigator-000002,AML check,2023-03-20 13:13:24.815000+00:00,2023-03-20 13:21:24.581000+00:00,7
441,Appraiser-000001,Appraise property,2023-03-20 13:20:27.448000+00:00,2023-03-20 13:23:36.400000+00:00,3
441,Loan Officer-000003,Assess loan risk,2023-03-20 13:23:36.400000+00:00,2023-03-20 13:43:36.400000+00:00,15
441,Loan Officer-000002,Design loan offer,2023-03-20 13:43:36.400000+00:00,2023-03-20 13:55:54.613000+00:00,13
441,Senior Officer-000001,Approve loan offer,2023-03-20 13:55:54.613000+00:00,2023-03-20 14:15:54.613000+00:00,14
441,Clerk-000005,Cancel application,2023-03-20 14:15:54.613000+00:00,2023-03-20 14:20:54.613000+00:00,8
442,Clerk-000005,Check application form completeness,2023-03-20 13:00:00+00:00,2023-03-20 13:21:42.291000+00:00,8
442,Clerk-000008,Check credit history,2023-03-20 13:21:42.291000+00:00,2023-03-20 14:17:50.220000+00:00,12
442,AML Investigator-000002,AML check,2023-03-20 13:21:42.291000+00:00,2023-03-20 13:28:42.975000+00:00,7
442,Appraiser-000001,Appraise property,2023-03-20 13:23:36.400000+00:00,2023-03-20 14:09:36.587000+00:00,3
442,Loan Officer-000001,Assess loan risk,2023-03-20 14:17:50.220000+00:00,2023-03-20 14:37:50.220000+00:00,11
442,Loan Officer-000002,Design loan offer,2023-03-20 14:37:50.220000+00:00,2023-03-20 14:43:00.644000+00:00,13
442,Senior Officer-000001,Approve loan offer,2023-03-20 14:43:00.644000+00:00,2023-03-21 07:03:00.644000+00:00,14
442,Clerk-000004,Cancel application,2023-03-21 07:03:00.644000+00:00,2023-03-21 07:08:00.644000+00:00,5
443,Clerk-000004,Check application form completeness,2023-03-20 13:30:00+00:00,2023-03-20 14:12:47.086000+00:00,5
443,Clerk-000002,Check credit history,2023-03-20 14:12:47.086000+00:00,2023-03-20 14:17:41.593000+00:00,1
443,Appraiser-000001,Appraise property,2023-03-20 14:12:47.086000+00:00,2023-03-20 14:19:39.453000+00:00,3
443,AML Investigator-000001,AML check,2023-03-20 14:12:47.086000+00:00,2023-03-21 09:14:15.911000+00:00,2
443,Loan Officer-000003,Assess loan risk,2023-03-21 09:14:15.911000+00:00,2023-03-21 09:34:15.911000+00:00,15
443,Clerk-000008,Reject application,2023-03-21 09:34:15.911000+00:00,2023-03-21 09:44:15.911000+00:00,12
444,Clerk-000007,Check application form completeness,2023-03-20 14:00:00+00:00,2023-03-20 14:00:29.702000+00:00,10
444,Appraiser-000002,Appraise property,2023-03-20 14:00:29.702000+00:00,2023-03-21 08:23:57.708000+00:00,6
444,AML Investigator-000002,AML check,2023-03-20 14:00:29.702000+00:00,2023-03-20 14:18:12.160000+00:00,7
444,Clerk-000001,Check credit history,2023-03-20 14:00:29.702000+00:00,2023-03-20 14:10:34.874000+00:00,0
444,Loan Officer-000001,Assess loan risk,2023-03-21 08:23:57.708000+00:00,2023-03-21 08:43:57.708000+00:00,11
444,Loan Officer-000004,Design loan offer,2023-03-21 08:43:57.708000+00:00,2023-03-21 09:05:06.960000+00:00,16
444,Senior Officer-000002,Approve loan offer,2023-03-21 09:05:06.960000+00:00,2023-03-21 09:25:06.960000+00:00,17
444,Clerk-000006,Approve application,2023-03-21 09:25:06.960000+00:00,2023-03-21 09:30:06.960000+00:00,9
445,Clerk-000006,Check application form completeness,2023-03-20 14:30:00+00:00,2023-03-20 14:37:18.232000+00:00,9
445,AML Investigator-000002,AML check,2023-03-20 14:37:18.232000+00:00,2023-03-21 07:20:52.448000+00:00,7
445,Appraiser-000001,Appraise property,2023-03-20 14:37:18.232000+00:00,2023-03-20 14:45:31.611000+00:00,3
445,Clerk-000003,Check credit history,2023-03-20 14:37:18.232000+00:00,2023-03-21 07:27:02.328000+00:00,4
445,Loan Officer-000004,Assess loan risk,2023-03-21 07:27:02.328000+00:00,2023-03-21 07:47:02.328000+00:00,16
445,Clerk-000005,Reject application,2023-03-21 07:47:02.328000+00:00,2023-03-21 07:57:02.328000+00:00,8
446,Clerk-000001,Check application form completeness,2023-03-20 15:00:00+00:00,2023-03-21 07:04:53.427000+00:00,0
446,Appraiser-000001,Appraise property,2023-03-21 07:04:53.427000+00:00,2023-03-21 07:16:06.172000+00:00,3
446,Clerk-000002,Check credit history,2023-03-21 07:04:53.427000+00:00,2023-03-21 07:50:09.350000+00:00,1
446,AML Investigator-000002,AML check,2023-03-21 07:20:52.448000+00:00,2023-03-21 07:26:02.931000+00:00,7
446,Loan Officer-000003,Assess loan risk,2023-03-21 07:50:09.350000+00:00,2023-03-21 08:10:09.350000+00:00,15
446,Clerk-000001,Reject application,2023-03-21 08:10:09.350000+00:00,2023-03-21 08:20:09.350000+00:00,0
447,Clerk-000008,Check application form completeness,2023-03-21 07:30:00+00:00,2023-03-21 08:33:50.520000+00:00,12
447,Appraiser-000001,Appraise property,2023-03-21 08:33:50.520000+00:00,2023-03-21 09:08:11.241000+00:00,3
447,Clerk-000002,Check credit history,2023-03-21 08:33:50.520000+00:00,2023-03-21 09:37:09.689000+00:00,1
447,AML Investigator-000002,AML check,2023-03-21 08:47:35.547000+00:00,2023-03-21 08:56:43.865000+00:00,7
447,Loan Officer-000001,Assess loan risk,2023-03-21 09:37:09.689000+00:00,2023-03-21 09:57:09.689000+00:00,11
